"animalID","AgeYears","season","BirthDate","Precision"
42631,9,2022,NA,NA
42631,10,2023,2023-01-14,NA
42640,3,2016,NA,NA
42653,3,2016,NA,NA
42653,4,2017,2017-01-31,1
42653,5,2018,2018-01-31,5
42653,6,2019,2019-02-05,18
42653,7,2020,NA,NA
42653,8,2021,2021-01-09,1
42653,9,2022,2022-01-13,2
42653,10,2023,2023-01-19,1
42653,11,2024,NA,NA
42653,12,2025,2025-01-13,1
42654,3,2016,NA,NA
42655,5,2018,2018-01-14,3
42657,3,2016,NA,NA
42657,4,2017,2017-01-24,3
42657,5,2018,2018-01-02,NA
42657,6,2019,2019-01-30,3
42657,7,2020,2020-02-01,2
42657,8,2021,2021-01-23,2
42657,9,2022,2022-01-28,1
42657,10,2023,2023-01-21,2
42657,11,2024,2024-01-24,1
42657,12,2025,2025-01-23,2
42659,3,2016,2016-02-22,23
42659,4,2017,NA,NA
42659,5,2018,NA,NA
42661,3,2016,NA,NA
42682,3,2016,NA,NA
42682,4,2017,NA,NA
42682,5,2018,2018-02-09,NA
42682,6,2019,2019-01-22,1
42682,7,2020,2020-01-06,NA
42682,8,2021,2021-01-03,2
42682,9,2022,NA,NA
42687,4,2017,2017-01-24,NA
42688,3,2016,2016-01-30,NA
42688,4,2017,2017-01-28,3
42688,5,2018,2018-01-24,3
42688,6,2019,2019-01-28,NA
42688,7,2020,2020-02-19,NA
42688,8,2021,2021-01-26,1
42692,3,2016,NA,NA
42692,4,2017,NA,NA
42692,5,2018,2018-02-03,NA
42699,3,2016,NA,NA
42699,4,2017,2017-01-11,1
42699,5,2018,2018-01-15,1
42699,6,2019,NA,NA
42699,7,2020,NA,NA
42713,3,2016,NA,NA
42713,4,2017,2017-01-16,2
42713,5,2018,2018-01-10,2
42713,6,2019,2019-01-29,NA
42713,7,2020,NA,NA
42713,8,2021,NA,NA
42713,9,2022,2022-01-09,1
42713,10,2023,2023-01-19,1
42713,11,2024,2024-01-26,NA
42713,12,2025,NA,NA
42771,5,2018,NA,NA
42847,3,2016,NA,NA
42847,4,2017,NA,NA
42847,5,2018,2018-02-07,NA
42847,6,2019,2019-01-27,1
42847,7,2020,2020-01-29,1
42847,8,2021,2021-01-25,1
42847,9,2022,NA,NA
42847,10,2023,2023-01-24,3
42847,12,2025,2025-01-24,1
42856,3,2016,NA,NA
42856,4,2017,NA,NA
42856,5,2018,2018-01-03,1
42856,6,2019,2019-01-23,9
42858,3,2016,NA,NA
42858,4,2017,NA,NA
42858,5,2018,2018-01-23,2
42858,6,2019,2019-01-17,1
42869,3,2016,NA,NA
42883,4,2017,2017-01-13,4
42883,5,2018,2018-01-23,NA
42883,6,2019,NA,NA
42883,10,2023,2023-01-25,2
42883,11,2024,2024-01-29,1
42883,12,2025,2025-02-08,NA
42891,3,2016,NA,NA
42891,4,2017,NA,NA
42891,5,2018,NA,NA
42891,6,2019,2019-02-08,5
42913,3,2016,NA,NA
42971,4,1999,NA,NA
42994,3,2015,NA,NA
43028,4,2014,NA,NA
43104,3,1999,NA,NA
43268,5,2018,NA,NA
43268,6,2019,2019-01-01,2
43292,4,2017,NA,NA
43292,5,2018,NA,NA
43292,6,2019,NA,NA
43292,7,2020,NA,NA
43292,8,2021,NA,NA
43292,9,2022,NA,NA
43292,10,2023,NA,NA
43292,11,2024,NA,NA
43292,12,2025,NA,NA
43613,14,2014,NA,NA
43864,3,2014,2014-01-20,NA
43992,3,2017,NA,NA
43992,4,2018,2018-01-09,1
43992,5,2019,2019-01-16,NA
43992,6,2020,2020-01-29,14
43992,7,2021,2021-01-23,1
43992,8,2022,2022-01-27,7
43992,10,2024,2024-01-28,2
44023,4,2014,2014-02-05,NA
44023,10,2020,2020-02-28,NA
44023,12,2022,2022-01-17,2
44023,13,2023,2023-01-25,1
44024,4,2018,NA,NA
44024,5,2019,NA,NA
44032,3,2017,NA,NA
44032,4,2018,2018-01-23,NA
44032,6,2020,2020-01-21,NA
44032,7,2021,2021-01-18,3
44032,8,2022,2022-01-17,1
44032,9,2023,2023-01-19,4
44032,10,2024,NA,NA
44037,3,2017,NA,NA
44037,4,2018,2018-01-25,14
44037,5,2019,NA,NA
44037,6,2020,2020-01-22,2
44037,7,2021,2021-01-22,1
44037,8,2022,NA,NA
44037,9,2023,NA,NA
44039,4,2018,NA,NA
44039,5,2019,2019-01-12,NA
44039,6,2020,NA,NA
44059,3,2017,NA,NA
44066,3,2017,NA,NA
44066,4,2018,2018-01-29,13
44066,5,2019,2019-01-29,4
44066,6,2020,2020-02-08,NA
44066,7,2021,2021-02-07,18
44066,8,2022,2022-01-27,1
44066,9,2023,2023-01-28,5
44066,10,2024,2024-01-28,1
44075,3,2017,NA,NA
44075,4,2018,2018-02-02,NA
44075,5,2019,2019-01-22,4
44075,6,2020,2020-01-22,2
44075,7,2021,2021-01-20,3
44075,8,2022,2022-01-23,NA
44075,9,2023,2023-01-15,1
44075,10,2024,2024-01-21,1
44075,11,2025,2025-01-29,8
44076,3,2017,NA,NA
44100,4,2018,2018-01-13,4
44115,3,2017,NA,NA
44117,3,2017,NA,NA
44117,4,2018,2018-01-11,5
44117,6,2020,NA,NA
44117,9,2023,2023-01-19,2
44131,4,2018,NA,NA
44131,5,2019,2019-01-08,1
44131,6,2020,NA,NA
44131,7,2021,2021-01-20,1
44131,10,2024,NA,NA
44137,4,2018,2018-01-30,5
44137,5,2019,2019-02-05,2
44137,7,2021,2021-02-18,NA
44137,8,2022,NA,NA
44141,3,2017,NA,NA
44141,4,2018,NA,NA
44141,5,2019,NA,NA
44141,6,2020,NA,NA
44141,7,2021,2021-01-24,1
44141,8,2022,NA,NA
44141,9,2023,2023-01-30,6
44141,10,2024,NA,NA
44148,4,2018,2017-12-29,2
44148,5,2019,2019-01-06,3
44148,6,2020,2020-01-04,3
44148,7,2021,2021-01-05,1
44148,8,2022,2021-12-30,2
44148,9,2023,2022-12-26,2
44148,10,2024,2024-01-01,1
44148,11,2025,2024-12-25,2
44158,3,2017,2017-01-24,7
44177,3,2017,NA,NA
44177,4,2018,2018-01-06,2
44177,5,2019,2019-01-21,3
44177,6,2020,2020-01-23,1
44177,7,2021,2021-01-23,2
44177,8,2022,2022-01-30,2
44177,9,2023,2023-01-27,1
44177,10,2024,2024-01-26,1
44177,11,2025,2025-01-28,5
44181,5,2019,2019-01-28,NA
44196,3,2017,NA,NA
44204,3,2017,NA,NA
44204,4,2018,NA,NA
44204,5,2019,NA,NA
44204,6,2020,2020-01-14,1
44204,7,2021,2021-01-21,1
44204,8,2022,2022-01-26,1
44204,9,2023,2023-01-27,1
44204,10,2024,2024-01-25,1
44204,11,2025,NA,NA
44215,4,2018,NA,NA
44234,7,2021,2021-01-13,2
44234,8,2022,2022-01-27,NA
44234,9,2023,2023-01-31,1
44265,10,2024,NA,NA
44265,11,2025,NA,NA
44275,3,2017,NA,NA
44275,4,2018,2018-01-31,NA
44275,5,2019,2019-01-29,1
44275,6,2020,2020-01-27,7
44275,7,2021,NA,NA
44276,3,2017,NA,NA
44276,4,2018,2018-01-14,2
44276,6,2020,2020-01-13,3
44310,3,2017,NA,NA
44310,5,2019,2019-01-24,NA
44310,7,2021,NA,NA
44316,3,2017,NA,NA
44316,4,2018,2018-01-31,1
44316,5,2019,2019-01-23,1
44316,6,2020,NA,NA
44316,7,2021,2021-02-18,NA
44316,8,2022,2022-01-29,2
44320,3,2017,NA,NA
44320,4,2018,2018-01-09,1
44320,5,2019,2019-01-11,1
44320,6,2020,2020-01-12,7
44320,7,2021,NA,NA
44320,8,2022,2022-01-29,NA
44320,9,2023,2023-01-15,7
44320,10,2024,NA,NA
44320,11,2025,2025-01-07,1
44321,3,2017,NA,NA
44321,4,2018,NA,NA
44321,6,2020,NA,NA
44321,7,2021,NA,NA
44321,8,2022,NA,NA
44321,9,2023,NA,NA
44321,10,2024,NA,NA
44321,11,2025,NA,NA
44322,3,2017,NA,NA
44322,4,2018,NA,NA
44343,3,2017,NA,NA
44343,4,2018,2018-01-31,NA
44343,5,2019,2019-02-27,NA
44343,6,2020,NA,NA
44343,7,2021,2021-02-24,3
44343,8,2022,2022-03-01,NA
44343,9,2023,2023-02-05,8
44347,3,2017,NA,NA
44349,3,2017,NA,NA
44349,4,2018,2018-01-16,NA
44349,5,2019,2019-01-28,1
44349,6,2020,2020-02-06,2
44349,7,2021,2021-02-07,8
44349,8,2022,2022-02-07,7
44349,9,2023,2023-02-04,5
44349,10,2024,NA,NA
44353,3,2017,NA,NA
44353,5,2019,2019-02-07,NA
44355,4,2018,NA,NA
44355,5,2019,NA,NA
44355,6,2020,NA,NA
44355,7,2021,2021-01-21,NA
44355,8,2022,2022-01-22,2
44355,9,2023,2023-01-24,NA
44355,10,2024,2024-01-26,NA
44355,11,2025,2025-01-23,1
44356,3,2017,NA,NA
44356,4,2018,2018-01-21,8
44356,6,2020,2020-01-23,9
44356,7,2021,2021-02-25,33
44356,9,2023,2023-02-07,24
44356,10,2024,NA,NA
44356,11,2025,2025-01-16,1
44375,3,2017,NA,NA
44375,4,2018,2018-02-05,21
44375,5,2019,2019-01-26,2
44375,6,2020,2020-01-31,4
44375,7,2021,2021-01-26,2
44375,8,2022,2022-01-28,1
44375,9,2023,2023-01-30,3
44376,4,2018,2018-02-27,NA
44397,3,2017,NA,NA
44397,4,2018,2018-01-07,4
44397,5,2019,2019-01-18,4
44397,6,2020,NA,NA
44397,7,2021,NA,NA
44397,8,2022,2021-12-19,1
44397,9,2023,2022-12-13,1
44397,10,2024,2023-12-13,1
44397,11,2025,2024-12-13,2
44405,3,2017,NA,NA
44408,3,2017,NA,NA
44408,4,2018,2017-12-31,2
44408,5,2019,2019-01-10,1
44408,6,2020,2020-01-16,4
44408,7,2021,NA,NA
44408,8,2022,NA,NA
44408,9,2023,NA,NA
44408,10,2024,2024-01-02,NA
44408,11,2025,2025-01-24,5
44410,3,2017,NA,NA
44410,4,2018,2018-01-24,4
44410,5,2019,2019-02-11,NA
44410,6,2020,2020-02-15,18
44410,7,2021,2021-02-02,6
44410,8,2022,2022-02-17,18
44410,9,2023,2023-01-28,2
44421,4,2018,NA,NA
44442,3,2017,NA,NA
44442,4,2018,2018-01-31,NA
44442,5,2019,NA,NA
44446,4,2018,2018-01-10,4
44446,5,2019,2019-01-24,7
44446,6,2020,NA,NA
44448,3,2017,NA,NA
44448,4,2018,NA,NA
44448,5,2019,2019-01-11,1
44448,6,2020,NA,NA
44448,7,2021,2021-01-20,3
44448,8,2022,2022-01-21,1
44448,9,2023,2023-01-24,5
44448,10,2024,2024-01-25,2
44448,11,2025,2025-01-10,1
44452,3,2017,NA,NA
44452,4,2018,2017-12-29,2
44452,5,2019,2018-12-31,1
44452,6,2020,2020-01-02,1
44452,7,2021,NA,NA
44452,8,2022,2022-01-13,2
44452,9,2023,2023-01-16,1
44452,10,2024,2024-01-15,1
44452,11,2025,2025-01-14,3
44453,3,2017,NA,NA
44453,4,2018,2018-01-12,1
44453,5,2019,NA,NA
44485,3,2017,NA,NA
44496,3,2017,NA,NA
44496,4,2018,2018-01-13,6
44535,3,2017,NA,NA
44535,4,2018,NA,NA
44535,5,2019,NA,NA
44535,7,2021,2021-01-14,1
44535,8,2022,NA,NA
44535,9,2023,2023-01-23,NA
44535,11,2025,2025-01-22,1
44546,5,2019,NA,NA
44552,3,2017,NA,NA
44561,3,2017,NA,NA
44570,3,2017,NA,NA
44570,4,2018,2018-01-16,1
44570,5,2019,2019-01-12,NA
44570,6,2020,2020-02-14,NA
44571,3,2017,NA,NA
44571,4,2018,2017-12-29,1
44571,5,2019,2019-01-07,4
44571,6,2020,2020-01-10,2
44571,7,2021,2021-01-09,1
44571,8,2022,2022-01-17,1
44571,9,2023,2023-01-16,1
44571,10,2024,2024-01-15,3
44584,3,2017,NA,NA
44584,4,2018,NA,NA
44584,5,2019,2019-01-18,2
44584,6,2020,2020-01-24,NA
44584,7,2021,2021-01-20,NA
44584,8,2022,2022-01-25,4
44584,9,2023,2023-01-28,3
44611,3,2017,NA,NA
44611,4,2018,2018-02-17,NA
44611,5,2019,NA,NA
44647,6,2019,NA,NA
44707,5,2018,NA,NA
44707,6,2019,NA,NA
44707,8,2021,NA,NA
44727,3,2014,NA,NA
44727,4,2015,NA,NA
44742,3,2017,2017-01-31,7
44742,4,2018,2018-01-23,1
44742,5,2019,NA,NA
44742,6,2020,2020-01-16,2
44742,7,2021,2021-01-22,1
44861,3,2017,NA,NA
44883,7,2021,2021-01-31,1
44906,3,2017,NA,NA
44950,7,2022,NA,NA
44962,3,2018,NA,NA
44962,4,2019,2019-01-18,5
44962,5,2020,NA,NA
44962,6,2021,2021-01-08,2
44962,7,2022,2022-01-15,1
44962,8,2023,2023-01-16,1
44962,9,2024,2024-01-14,1
44962,10,2025,2025-01-19,1
45066,7,2022,NA,NA
45076,4,2019,2019-01-17,1
45076,6,2021,2021-01-22,NA
45079,3,2018,NA,NA
45079,4,2019,2019-01-06,3
45079,5,2020,2020-01-18,3
45079,6,2021,NA,NA
45079,7,2022,2022-01-07,2
45079,8,2023,2023-01-18,2
45079,9,2024,2024-01-18,1
45079,10,2025,2025-01-19,1
45081,3,2018,2018-01-15,1
45081,4,2019,NA,NA
45081,5,2020,2020-01-12,2
45081,6,2021,2021-01-17,1
45081,7,2022,2022-01-24,3
45081,8,2023,2023-01-27,3
45081,9,2024,2024-01-27,1
45081,10,2025,2025-01-27,3
45093,3,2018,NA,NA
45093,4,2019,2019-01-15,1
45093,5,2020,NA,NA
45093,6,2021,NA,NA
45093,7,2022,2022-01-07,1
45093,8,2023,2023-02-11,2
45093,9,2024,NA,NA
45100,3,2018,NA,NA
45100,4,2019,2019-01-10,1
45100,5,2020,2020-01-17,2
45100,6,2021,2021-01-12,1
45100,7,2022,NA,NA
45177,3,2018,NA,NA
45177,4,2019,2018-12-31,NA
45177,5,2020,NA,NA
45177,6,2021,2021-01-03,1
45177,7,2022,2022-01-08,2
45177,8,2023,2023-01-12,4
45177,10,2025,2025-01-27,4
45282,3,2018,NA,NA
45282,4,2019,2019-01-24,1
45282,5,2020,2020-02-18,NA
45282,6,2021,2021-02-03,1
45282,7,2022,2022-02-19,21
45282,8,2023,2023-02-02,1
45282,9,2024,2024-02-13,1
45282,10,2025,2025-01-24,1
45302,3,2018,NA,NA
45302,4,2019,NA,NA
45343,3,2018,NA,NA
45360,3,2018,NA,NA
45360,4,2019,2019-01-10,3
45419,3,2018,2018-01-23,NA
45419,4,2019,2019-01-27,2
45419,5,2020,2020-01-30,3
45419,6,2021,2021-01-24,1
45419,8,2023,NA,NA
45419,9,2024,2024-01-25,2
45419,10,2025,2025-02-12,13
45425,4,2019,2019-01-12,1
45425,5,2020,2020-01-17,NA
45425,7,2022,2022-01-21,1
45425,8,2023,2023-01-28,3
45425,10,2025,2025-02-15,NA
45438,3,2018,2018-01-27,2
45438,4,2019,2019-01-24,3
45438,5,2020,2020-01-23,4
45438,6,2021,2021-01-29,6
45438,8,2023,2023-01-12,3
45438,9,2024,2024-02-07,5
45438,10,2025,2025-01-23,1
45440,3,2018,NA,NA
45440,4,2019,NA,NA
45440,6,2021,NA,NA
45440,7,2022,2022-02-07,NA
45441,3,2018,NA,NA
45441,4,2019,2019-01-23,2
45441,5,2020,2020-02-12,NA
45441,6,2021,2021-02-12,2
45441,7,2022,NA,NA
45441,8,2023,NA,NA
45441,9,2024,2024-01-27,1
45441,10,2025,2025-01-23,NA
45443,4,2019,2019-01-18,NA
45454,3,2018,NA,NA
45454,4,2019,2019-01-02,1
45454,5,2020,2020-01-13,1
45454,6,2021,2021-01-08,1
45454,7,2022,NA,NA
45456,3,2018,NA,NA
45456,4,2019,NA,NA
45456,5,2020,2020-02-06,NA
45456,6,2021,2021-02-06,NA
45456,7,2022,2022-01-23,NA
45456,8,2023,2023-01-22,2
45456,9,2024,NA,NA
45456,10,2025,2025-01-09,1
45460,3,2018,2018-01-17,2
45460,4,2019,2019-02-11,NA
45460,5,2020,NA,NA
45460,6,2021,2021-01-23,1
45460,7,2022,NA,NA
45460,8,2023,2023-01-28,NA
45460,9,2024,NA,NA
45460,10,2025,NA,NA
45465,3,2018,2018-01-16,1
45465,4,2019,2019-01-16,2
45465,5,2020,2020-01-26,4
45465,6,2021,2021-02-02,2
45465,7,2022,2022-01-31,1
45465,8,2023,2023-01-31,5
45465,9,2024,2024-01-25,4
45465,10,2025,2025-01-23,1
45486,7,2022,2022-01-16,4
45495,3,2018,NA,NA
45502,4,2019,NA,NA
45502,5,2020,NA,NA
45526,3,2017,NA,NA
45539,3,2018,NA,NA
45549,5,2020,NA,NA
45549,6,2021,2021-01-16,1
45549,7,2022,NA,NA
45549,8,2023,NA,NA
45550,3,2018,2018-01-04,2
45550,4,2019,NA,NA
45550,5,2020,2020-01-05,2
45553,3,2018,2018-01-25,1
45553,4,2019,2019-02-06,1
45553,5,2020,2020-02-06,1
45553,6,2021,NA,NA
45564,3,2018,NA,NA
45564,4,2019,2019-02-10,NA
45564,5,2020,2020-01-21,1
45564,6,2021,2021-01-18,1
45564,7,2022,2022-01-14,1
45564,8,2023,2023-01-21,1
45564,9,2024,2024-01-26,2
45564,10,2025,2025-01-24,2
45570,3,2018,NA,NA
45570,4,2019,2019-01-13,NA
45570,5,2020,2020-01-27,1
45596,9,2024,NA,NA
45624,3,2018,NA,NA
45624,4,2019,NA,NA
45624,6,2021,2020-12-28,2
45624,8,2023,2023-01-14,2
45654,3,2018,NA,NA
45654,4,2019,NA,NA
45654,5,2020,NA,NA
45665,10,2025,NA,NA
45675,3,2018,NA,NA
45675,4,2019,2019-01-13,1
45675,5,2020,2020-01-23,13
45675,6,2021,2021-01-20,3
45680,3,2018,NA,NA
45682,4,2019,2019-01-11,1
45682,6,2021,2021-01-13,1
45691,3,2018,NA,NA
45691,4,2019,2019-01-20,4
45691,5,2020,2020-01-28,NA
45691,6,2021,2021-01-14,1
45718,3,2018,NA,NA
45722,3,2018,NA,NA
45722,4,2019,2019-01-06,3
45722,5,2020,NA,NA
45722,6,2021,2021-01-17,1
45722,7,2022,2022-01-25,1
45722,8,2023,2023-01-26,2
45722,9,2024,2024-01-27,4
45722,10,2025,2025-01-28,4
45724,3,2018,NA,NA
45724,4,2019,2019-01-01,1
45724,5,2020,2020-01-03,2
45724,6,2021,NA,NA
45724,7,2022,2022-01-12,NA
45728,3,2018,NA,NA
45728,4,2019,NA,NA
45728,5,2020,NA,NA
45728,6,2021,2021-02-08,NA
45771,3,2017,NA,NA
45776,3,2018,NA,NA
45776,4,2019,2019-01-29,6
45776,5,2020,NA,NA
45776,6,2021,2021-01-28,5
45776,7,2022,2022-01-27,2
45776,8,2023,2023-02-02,1
45776,9,2024,NA,NA
45779,4,2019,NA,NA
45781,4,2019,2019-01-13,2
45781,5,2020,2020-01-20,6
45781,6,2021,NA,NA
45781,7,2022,NA,NA
45781,8,2023,NA,NA
45781,9,2024,2024-01-21,2
45872,3,2017,NA,NA
45981,5,2020,NA,NA
46105,3,2017,NA,NA
46105,4,2018,2018-01-13,1
46105,5,2019,2019-01-23,11
46105,6,2020,2020-02-07,NA
46105,7,2021,2021-01-23,7
46105,8,2022,NA,NA
46105,10,2024,NA,NA
46106,3,2017,NA,NA
46106,4,2018,2018-02-10,NA
46106,5,2019,2019-01-16,2
46106,6,2020,2020-01-20,NA
46106,7,2021,2021-01-15,1
46110,4,2018,2018-01-14,2
46110,5,2019,2019-01-27,3
46114,3,2017,NA,NA
46119,4,2018,2018-01-21,NA
46119,5,2019,NA,NA
46122,4,2015,NA,NA
46123,3,2014,NA,NA
46123,4,2015,2015-01-27,NA
46124,4,2014,NA,NA
46124,5,2015,2014-12-31,NA
46125,3,2013,NA,NA
46125,4,2014,2014-01-26,1
46125,5,2015,2015-02-04,3
46125,6,2016,2016-02-21,21
46125,7,2017,NA,NA
46126,4,2014,2014-01-15,6
46126,5,2015,2015-02-03,NA
46127,3,2013,NA,NA
46127,4,2014,2014-01-27,7
46127,5,2015,2015-02-04,5
46127,6,2016,NA,NA
46129,4,2015,NA,NA
46130,3,2014,NA,NA
46130,4,2015,NA,NA
46132,3,2016,NA,NA
46132,4,2017,2017-01-30,2
46132,5,2018,2018-01-31,NA
46132,6,2019,NA,NA
46133,3,2016,NA,NA
46133,4,2017,NA,NA
46133,5,2018,2018-01-21,NA
46133,6,2019,2019-01-15,NA
46133,7,2020,2020-02-06,NA
46133,8,2021,2021-01-17,5
46133,9,2022,2022-01-17,4
46133,10,2023,NA,NA
46133,11,2024,NA,NA
46133,12,2025,2025-01-08,1
46134,3,2016,NA,NA
46136,3,2016,NA,NA
46136,4,2017,NA,NA
46136,5,2018,NA,NA
46136,6,2019,2019-01-13,2
46136,7,2020,2020-01-23,2
46136,8,2021,2021-02-01,10
46136,9,2022,2022-01-22,3
46136,10,2023,2023-01-31,5
46136,11,2024,NA,NA
46137,3,2016,NA,NA
46137,4,2017,NA,NA
46140,3,2016,NA,NA
46140,4,2017,NA,NA
46140,5,2018,2018-01-18,5
46140,6,2019,2019-01-25,7
46141,3,2015,2015-01-16,NA
46144,3,2015,NA,NA
46145,3,2015,NA,NA
46145,4,2016,2016-01-20,NA
46145,5,2017,NA,NA
46145,7,2019,2019-01-27,NA
46145,8,2020,NA,NA
46145,9,2021,2021-01-20,1
46145,10,2022,NA,NA
46145,11,2023,NA,NA
46145,12,2024,NA,NA
46146,3,2015,NA,NA
46146,4,2016,NA,NA
46147,3,2015,NA,NA
46147,4,2016,2016-02-02,NA
46147,5,2017,NA,NA
46147,6,2018,NA,NA
46148,3,2015,2015-02-12,NA
46148,6,2018,2018-01-30,NA
46149,4,2018,2018-01-10,1
46149,5,2019,NA,NA
46149,7,2021,NA,NA
46152,7,2014,2014-01-27,NA
46152,8,2015,NA,NA
46155,6,2015,2015-02-07,NA
46156,4,2013,2013-01-13,NA
46156,5,2014,2014-01-28,3
46156,6,2015,NA,NA
46156,7,2016,2016-01-13,1
46157,13,2015,2015-01-02,2
46294,3,2017,NA,NA
46376,3,2018,NA,NA
46377,3,2018,NA,NA
46377,4,2019,2019-01-13,4
46487,5,2016,2016-01-10,1
46487,6,2017,NA,NA
46543,3,2019,NA,NA
46543,5,2021,2021-02-07,NA
46551,5,2021,NA,NA
46567,3,2019,NA,NA
46567,4,2020,NA,NA
46567,5,2021,2020-12-30,1
46567,6,2022,2022-01-09,3
46567,7,2023,2023-01-14,7
46567,8,2024,2024-01-17,2
46580,4,2020,2020-02-06,NA
46593,3,2019,NA,NA
46593,4,2020,2020-01-21,7
46593,5,2021,NA,NA
46593,6,2022,NA,NA
46593,7,2023,2023-01-03,1
46593,8,2024,2024-01-11,1
46593,9,2025,2025-01-20,4
46595,3,2019,2019-01-26,3
46595,4,2020,2020-01-31,NA
46595,5,2021,2021-01-18,1
46595,6,2022,2022-01-23,3
46595,7,2023,NA,NA
46606,7,2016,2016-01-30,1
46646,5,2021,NA,NA
46653,4,2020,2020-01-27,NA
46653,5,2021,2021-01-23,2
46653,6,2022,2022-01-16,3
46653,7,2023,2023-02-04,17
46653,8,2024,2024-02-07,1
46653,9,2025,2025-01-21,1
46657,3,2019,NA,NA
46657,4,2020,NA,NA
46683,5,2021,NA,NA
46686,3,2019,NA,NA
46703,3,2019,NA,NA
46703,4,2020,2020-02-07,15
46703,5,2021,2021-01-31,12
46703,6,2022,2022-01-30,1
46703,7,2023,2023-01-25,1
46703,8,2024,NA,NA
46703,9,2025,2025-01-14,NA
46710,6,2022,NA,NA
46750,4,2015,NA,NA
46750,5,2016,2016-01-19,3
46750,6,2017,2017-02-13,10
46750,7,2018,NA,NA
46750,8,2019,2019-02-15,NA
46750,9,2020,2020-01-29,2
46750,10,2021,2021-01-31,2
46750,11,2022,2022-02-23,NA
46750,12,2023,NA,NA
46776,3,2019,NA,NA
46776,4,2020,NA,NA
46776,5,2021,NA,NA
46776,7,2023,2023-01-25,NA
46776,8,2024,2024-02-13,21
46787,3,2019,NA,NA
46787,4,2020,2020-01-25,1
46787,5,2021,2021-01-20,1
46787,6,2022,2022-01-27,1
46787,7,2023,2023-01-31,4
46787,8,2024,2024-01-29,3
46787,9,2025,2025-01-21,1
46788,3,2019,NA,NA
46788,4,2020,2020-01-06,1
46788,5,2021,2021-01-21,1
46788,6,2022,2022-01-03,1
46788,7,2023,2023-01-05,2
46788,8,2024,NA,NA
46788,9,2025,2025-01-04,1
46802,3,2019,NA,NA
46802,4,2020,NA,NA
46813,4,2020,NA,NA
46813,5,2021,NA,NA
46813,7,2023,NA,NA
46817,4,2020,2020-01-17,2
46817,5,2021,2021-01-31,9
46817,6,2022,2022-02-11,NA
46817,8,2024,2024-01-29,10
46817,9,2025,2025-02-07,NA
46837,3,2019,NA,NA
46837,4,2020,2020-01-13,3
46837,5,2021,2021-01-17,2
46837,6,2022,NA,NA
46837,7,2023,2023-01-10,4
46837,8,2024,2024-01-17,1
46837,9,2025,NA,NA
46838,3,2019,NA,NA
46845,3,2019,NA,NA
46845,4,2020,2020-01-22,3
46845,5,2021,2021-01-25,4
46845,6,2022,2022-02-06,11
46847,3,2019,NA,NA
46847,4,2020,2020-01-03,1
46847,5,2021,2021-01-07,1
46847,6,2022,NA,NA
46847,7,2023,NA,NA
46847,8,2024,2024-01-06,1
46847,9,2025,2025-01-16,1
46848,3,2019,NA,NA
46848,4,2020,2020-01-18,2
46848,5,2021,2021-01-07,1
46848,6,2022,2022-01-14,4
46848,7,2023,NA,NA
46857,3,2019,NA,NA
46857,4,2020,2020-02-14,7
46857,5,2021,2021-01-28,2
46857,6,2022,2022-02-05,1
46857,7,2023,2023-02-10,1
46857,8,2024,2024-02-06,3
46858,3,2019,NA,NA
46859,3,2019,NA,NA
46859,4,2020,2020-01-17,2
46859,5,2021,2021-01-19,2
46859,6,2022,2022-01-23,2
46859,7,2023,NA,NA
46860,5,2021,NA,NA
46863,3,2019,NA,NA
46863,4,2020,2020-01-18,5
46863,5,2021,2021-02-04,14
46863,6,2022,2022-02-06,10
46863,7,2023,2023-02-16,24
46863,8,2024,2024-01-28,NA
46863,9,2025,2025-01-30,6
46864,3,2019,2019-01-21,3
46864,4,2020,2020-01-24,4
46864,5,2021,2021-01-19,2
46877,3,2019,NA,NA
46877,4,2020,NA,NA
46877,5,2021,2021-02-04,3
46879,5,2021,2021-02-08,NA
46895,3,2019,NA,NA
46895,4,2020,NA,NA
46895,5,2021,2020-12-23,1
46895,6,2022,2022-01-02,1
46895,7,2023,NA,NA
46900,3,2019,NA,NA
46900,4,2020,2020-02-07,7
46900,5,2021,2021-02-07,1
46900,6,2022,2022-02-17,NA
46900,7,2023,2023-01-31,3
46900,8,2024,NA,NA
46900,9,2025,2025-01-29,4
46902,3,2019,NA,NA
46902,4,2020,NA,NA
46902,5,2021,2021-01-17,2
46902,6,2022,2022-01-25,1
46902,7,2023,NA,NA
46903,4,2020,2020-02-13,NA
46903,5,2021,2021-01-11,1
46903,6,2022,2022-02-07,NA
46903,7,2023,2023-01-28,1
46903,8,2024,2024-01-29,1
46903,9,2025,2025-01-24,2
46904,7,2023,NA,NA
46905,3,2019,NA,NA
46905,4,2020,NA,NA
46905,5,2021,2021-02-05,1
46905,6,2022,2022-01-11,1
46905,7,2023,2023-02-13,28
46905,8,2024,2024-01-25,2
46905,9,2025,2025-01-26,2
46907,3,2019,NA,NA
46907,4,2020,2020-02-10,NA
46907,5,2021,2021-02-09,1
46907,6,2022,2022-02-09,NA
46907,7,2023,NA,NA
46907,8,2024,NA,NA
46909,3,2019,NA,NA
46909,4,2020,NA,NA
46909,5,2021,2021-01-15,1
46909,6,2022,2022-01-23,3
46909,7,2023,2023-01-28,1
46917,3,2019,NA,NA
46917,4,2020,2020-01-29,6
46929,3,2019,NA,NA
46941,3,2019,NA,NA
46941,4,2020,NA,NA
